date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:47:44	38281/38281	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229589-591e6d9895f9a%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.eot?	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0d41d.eot	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:45	33712/33712	---M--	200	added ('OK')	text/html	etag:%2283b0-591e6d9896382%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.woff2	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.html	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:45	45512/45512	---M--	200	added ('OK')	application/font-woff	etag:%22b1c8-591e6d9896382%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.woff	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.woff	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:45	87688/87688	---M--	200	added ('OK')	application/font-sfnt	etag:%2215688-591e6d9895f9a%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.ttf	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_5_0.ttf	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:46	41014/41014	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a036-591e6d9896382%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.eot	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.eot	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:46	41014/41014	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a036-591e6d9896382%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.eot?	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0d41d.eot	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:46	35920/35920	---M--	200	added ('OK')	text/html	etag:%228c50-591e6d9896b52%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.woff2	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.html	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:47	48772/48772	---M--	200	added ('OK')	application/font-woff	etag:%22be84-591e6d989676a%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.woff	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.woff	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:47	92612/92612	---M--	200	added ('OK')	application/font-sfnt	etag:%22169c4-591e6d989676a%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.ttf	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_6_0.ttf	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:47	40558/40558	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e6e-591e6d98986ab%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.eot	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.eot	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:48	40558/40558	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e6e-591e6d98986ab%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.eot?	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0d41d.eot	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:48	35438/35438	---M--	200	added ('OK')	text/html	etag:%228a6e-591e6d9898e7b%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.woff2	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.html	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:48	48210/48210	---M--	200	added ('OK')	application/font-woff	etag:%22bc52-591e6d9898a93%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.woff	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.woff	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:49	92452/92452	---M--	200	added ('OK')	application/font-sfnt	etag:%2216924-591e6d9898a93%22	https://www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.ttf	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/fonts/webfonts/315ABB_7_0.ttf	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:49	334/334	---M--	200	added ('OK')	image/svg+xml	etag:%2214e-591e6d98a6554%22	https://www.afbank.com/sites/all/themes/afb/img/selectbox.svg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/selectbox.svg	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:49	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-591e6d98a616c%22	https://www.afbank.com/sites/all/themes/afb/img/form-check.svg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/form-check.svg	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:50	6659/6659	---M--	200	added ('OK')	image/png	etag:%221a03-5ea4e1e0e91dc%22	https://www.afbank.com/sites/all/themes/afb/img/swoosh-sm-red.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/swoosh-sm-red.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:50	2842/2842	---M--	200	added ('OK')	image/png	etag:%22b1a-5ea4e1e0e7683%22	https://www.afbank.com/sites/all/themes/afb/img/swoosh-lg-red.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/swoosh-lg-red.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:51	4341/4341	---M--	200	added ('OK')	image/png	etag:%2210f5-5ea4e1e0e5b2b%22	https://www.afbank.com/sites/all/themes/afb/img/cta-swoosh-red.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/cta-swoosh-red.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:52	10473/10473	---M--	200	added ('OK')	image/png	etag:%2228e9-591e6d98a693c%22	https://www.afbank.com/sites/all/themes/afb/img/swoosh-off-white.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/swoosh-off-white.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:52	40540/40540	---M--	200	added ('OK')	image/jpeg	etag:%229e5c-5e90a8c964007%22	https://www.afbank.com/sites/all/themes/afb/img/need-to-know.jpg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/need-to-know.jpg	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:53	202596/202596	---M--	200	added ('OK')	image/jpeg	etag:%2231764-591e6d9899263%22	https://www.afbank.com/sites/all/themes/afb/img/benefits.jpg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/benefits.jpg	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:53	463/463	---M--	200	added ('OK')	image/png	etag:%221cf-591e6d989b58b%22	https://www.afbank.com/sites/all/themes/afb/img/close.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/close.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:54	219/219	---M--	200	added ('OK')	image/png	etag:%22db-591e6d989a203%22	https://www.afbank.com/sites/all/themes/afb/img/bubble-claws.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/bubble-claws.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:54	151/151	---M--	200	added ('OK')	image/png	etag:%2297-591e6d989b58b%22	https://www.afbank.com/sites/all/themes/afb/img/exposedbg.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/exposedbg.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:55	1566/1566	---M--	200	added ('OK')	image/png	etag:%2261e-591e6d98a616c%22	https://www.afbank.com/sites/all/themes/afb/img/mapclose.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/mapclose.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:55	1240/1240	---M--	200	added ('OK')	image/png	etag:%224d8-591e6d989b58b%22	https://www.afbank.com/sites/all/themes/afb/img/check.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/all/themes/afb/img/check.png	(from https://www.afbank.com/sites/default/files/css/css_M1mphJAkJtt4gmrQjMFDQPN0tSuq7in6mWBi_51kpjQ.css)
00:47:56	314/314	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Dec%202022%2023:47:18%20GMT	https://www.afbank.com/Popover%20requires%20tooltip.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/Popover%20requires%20tooltip.js	(from https://www.afbank.com/sites/default/files/js/js_tV4SfBRpfqCbIK1u0OEA5gspngvhWHjsNOljc2Z69hc.js)
00:47:58	47082/47082	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Dec%202022%2023:47:18%20GMT	https://www.afbank.com/forms/clone-employment?job_id=	C:/Users/USER/Desktop/download/Test/www.afbank.com/forms/clone-employment58ca	(from https://www.afbank.com/sites/default/files/js/js_tV4SfBRpfqCbIK1u0OEA5gspngvhWHjsNOljc2Z69hc.js)
00:47:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Dec%202022%2023:47:20%20GMT	https://www.afbank.com/node/819	C:/Users/USER/Desktop/download/Test/www.afbank.com/node/819	(from https://www.afbank.com/business)
00:47:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Dec%202022%2023:47:20%20GMT	https://www.afbank.com/content/academy-bank-personal-banking	C:/Users/USER/Desktop/download/Test/www.afbank.com/content/academy-bank-personal-banking	(from https://www.afbank.com/business)
00:48:11	42308/42308	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:21%20GMT	https://www.afbank.com/business/business-online-mobile-banking	C:/Users/USER/Desktop/download/Test/www.afbank.com/business/business-online-mobile-banking.html	(from https://www.afbank.com/business)
00:48:14	37900/37900	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:34%20GMT	https://www.afbank.com/business/treasury-management	C:/Users/USER/Desktop/download/Test/www.afbank.com/business/treasury-management.html	(from https://www.afbank.com/business)
00:48:16	35197/35197	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:37%20GMT	https://www.afbank.com/business/borrowing	C:/Users/USER/Desktop/download/Test/www.afbank.com/business/borrowing.html	(from https://www.afbank.com/business)
00:48:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Dec%202022%2023:47:38%20GMT	https://www.afbank.com/content/academy-bank-personal-banking	C:/Users/USER/Desktop/download/Test/www.afbank.com/content/academy-bank-personal-banking	(from https://www.afbank.com/business)
00:48:18	212216/212216	---M--	200	added ('OK')	image/png	etag:%2233cf8-5e7969e5b3731%22	https://www.afbank.com/sites/default/files/sba_slider_8292022.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/sba_slider_8292022.png	(from https://www.afbank.com/business)
00:48:18	53176/53176	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:39%20GMT	https://www.afbank.com/sba-loans	C:/Users/USER/Desktop/download/Test/www.afbank.com/sba-loans.html	(from https://www.afbank.com/business)
00:48:19	183362/183362	---M--	200	added ('OK')	image/png	etag:%222cc42-5e7969e597dbe%22	https://www.afbank.com/sites/default/files/clover_mini_slider_8292022.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/clover_mini_slider_8292022.png	(from https://www.afbank.com/business)
00:48:19	2004/2004	---M--	200	added ('OK')	image/png	etag:%227d4-591e6d99a112b%22	https://www.afbank.com/sites/default/files/pod-icon/cc-icon-afb.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/pod-icon/cc-icon-afb.png	(from https://www.afbank.com/business)
00:48:20	34267/34267	---M--	200	added ('OK')	image/jpeg	etag:%2285db-5e70184d5ea5f%22	https://www.afbank.com/sites/default/files/pods/ebusiness-banking_8232022.jpg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/pods/ebusiness-banking_8232022.jpg	(from https://www.afbank.com/business)
00:48:20	62131/62131	---M--	200	added ('OK')	image/jpeg	etag:%22f2b3-5e70184d5ee47%22	https://www.afbank.com/sites/default/files/pods/make-and-receive-payments_8232022.jpg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/pods/make-and-receive-payments_8232022.jpg	(from https://www.afbank.com/business)
00:48:21	48474/48474	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:41%20GMT	https://www.afbank.com/business/accounts/community-banking/home-owners-associations	C:/Users/USER/Desktop/download/Test/www.afbank.com/business/accounts/community-banking/home-owners-associations.html	(from https://www.afbank.com/business)
00:48:22	54324/54324	---M--	200	added ('OK')	image/jpeg	etag:%22d434-5e70184d5ee47%22	https://www.afbank.com/sites/default/files/pods/home-owners-associations_8232022.jpg	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/pods/home-owners-associations_8232022.jpg	(from https://www.afbank.com/business)
00:48:22	8139/8139	---M--	200	added ('OK')	image/png	etag:%22a1a9db494e25dee33705e2bbf44cca9c%22-gzip	https://www.afbank.com/locations/permanent-b0b701/assets/images/logo.66f008cf.png	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/assets/images/logo.66f008cf.png	(from https://www.afbank.com/locations/)
00:48:23	3638/3638	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%223fdc1197aa080f229592f266126ec6cb%22-gzip	https://www.afbank.com/locations/permanent-b0b701/assets/images/afb_favicon.bac2b4e0.ico	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/assets/images/afb_favicon.bac2b4e0.ico	(from https://www.afbank.com/locations/)
00:48:23	117802/117802	---MC-	200	added ('OK')	text/javascript	etag:W/%227ed0d904d9613ff5250200ec7d77450d%22-gzip	https://www.afbank.com/locations/permanent-b0b701/i18nBundle_en_es5.140a3de3.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/i18nBundle_en_es5.140a3de3.js	(from https://www.afbank.com/locations/)
00:48:24	110927/110927	---MC-	200	added ('OK')	text/javascript	etag:W/%22a25f7bca59e19b973faa367a1a7cd888%22-gzip	https://www.afbank.com/locations/permanent-b0b701/i18nBundle_en_es6.e0061505.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/i18nBundle_en_es6.e0061505.js	(from https://www.afbank.com/locations/)
00:48:24	86791/86791	---MC-	200	added ('OK')	text/javascript	etag:W/%22fec536e9407bdd287a00a3b0bf1e9283%22-gzip	https://www.afbank.com/locations/permanent-b0b701/node_modules~es6/primary/answers/index~es6/primary/cityList/index~es6/primary/financialProfessional/~a3b82664.38bd8251.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/node_modules_es6/primary/answers/index_es6/primary/cityList/index_es6/primary/financialProfessional/_a3b82664.38bd8251.js	(from https://www.afbank.com/locations/)
00:48:25	168436/168436	---MC-	200	added ('OK')	text/javascript	etag:W/%220e41974d48b4733f406710d33c7618f9%22-gzip	https://www.afbank.com/locations/permanent-b0b701/node_modules~es6/primary/answers/index~es6/primary/cityList/index~es6/primary/financialProfessional/~3837efd3.1bf4cedc.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/node_modules_es6/primary/answers/index_es6/primary/cityList/index_es6/primary/financialProfessional/_3837efd3.1bf4cedc.js	(from https://www.afbank.com/locations/)
00:48:26	771/771	---MC-	200	added ('OK')	image/svg+xml	etag:W/%22c0b9bb248bb8e1a85d4c60573476b41c%22-gzip	https://www.afbank.com/locations/permanent-b0b701/assets/images/angle.8ea431d7.svg	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/assets/images/angle.8ea431d7.svg	(from https://www.afbank.com/locations/)
00:48:26	490/490	---MC-	200	added ('OK')	image/svg+xml	etag:W/%22ba064da43ecb8e767400659a79151e83%22-gzip	https://www.afbank.com/locations/permanent-b0b701/assets/images/chevron-red.3bfb08d2.svg	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/assets/images/chevron-red.3bfb08d2.svg	(from https://www.afbank.com/locations/)
00:48:28	149441/149441	---MC-	200	added ('OK')	text/javascript	etag:W/%22d66edeb29a6455239686745bf9e34f10%22-gzip	https://www.afbank.com/locations/permanent-b0b701/es6/www.afbank.com/stateList/index.375fc036.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/es6/www.afbank.com/stateList/index.375fc036.js	(from https://www.afbank.com/locations/)
00:48:28	184883/184883	---MC-	200	added ('OK')	text/javascript	etag:W/%221dbf660cb95ba3b0c94659906e4b447b%22-gzip	https://www.afbank.com/locations/permanent-b0b701/node_modules~es5/primary/answers/index~es5/primary/cityList/index~es5/primary/financialProfessional/~383e0d37.ebf5c842.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/node_modules_es5/primary/answers/index_es5/primary/cityList/index_es5/primary/financialProfessional/_383e0d37.ebf5c842.js	(from https://www.afbank.com/locations/)
00:48:30	158987/158987	---MC-	200	added ('OK')	text/javascript	etag:W/%2234a7d7526df1e4400a0b9033c05f75a4%22-gzip	https://www.afbank.com/locations/permanent-b0b701/es5/www.afbank.com/stateList/index.d3c72c84.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/es5/www.afbank.com/stateList/index.d3c72c84.js	(from https://www.afbank.com/locations/)
00:48:30	191636/191636	---MC-	200	added ('OK')	text/javascript	etag:W/%223ec7f880feaf5725e8b9c4db814d5070%22-gzip	https://www.afbank.com/locations/permanent-b0b701/node_modules~es5/primary/answers/index~es5/primary/cityList/index~es5/primary/financialProfessional/~af44ca0f.6e872b59.js	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/node_modules_es5/primary/answers/index_es5/primary/cityList/index_es5/primary/financialProfessional/_af44ca0f.6e872b59.js	(from https://www.afbank.com/locations/)
00:48:30	2581/2581	---MC-	404	error ('Not%20Found')	text/html	etag:W/%22306490a2bcf811a263357622bce33b03%22	https://www.afbank.com/locations/POST	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/POST	(from https://www.afbank.com/locations/)
00:48:31	501/501	---MC-	200	added ('OK')	image/svg+xml	etag:W/%22ddb9c7436fa51bd78724c9dd5b6e7461%22-gzip	https://www.afbank.com/locations/permanent-b0b701/assets/images/header-chevron.b7de887c.svg	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/permanent-b0b701/assets/images/header-chevron.b7de887c.svg	(from https://www.afbank.com/locations/)
00:48:32	73825/73825	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:47:53%20GMT	https://www.afbank.com/forms/consumer-loan-application	C:/Users/USER/Desktop/download/Test/www.afbank.com/forms/consumer-loan-application.html	(from https://www.afbank.com/locations/)
00:48:32	276789/276789	---MC-	200	added ('OK')	text/html	etag:W/%2225a0d656c58e7fa04e11fb64ab29a3f1%22-gzip	https://www.afbank.com/locations/al/fort-rucker	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/al/fort-rucker.html	(from https://www.afbank.com/locations/)
00:48:33	249357/249357	---MC-	200	added ('OK')	text/html	etag:W/%22641a9881c57da3e0a8858056f7b0c062%22-gzip	https://www.afbank.com/locations/az	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/az.html	(from https://www.afbank.com/locations/)
00:48:33	282359/282359	---MC-	200	added ('OK')	text/html	etag:W/%2272eb4564c1e92045986a1210661096a1%22-gzip	https://www.afbank.com/locations/ca	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/ca.html	(from https://www.afbank.com/locations/)
00:48:34	237558/237558	---MC-	200	added ('OK')	text/html	etag:W/%22e446d119502db0555f73296927d13958%22-gzip	https://www.afbank.com/locations/co	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/co.html	(from https://www.afbank.com/locations/)
00:48:34	217264/217264	---MC-	200	added ('OK')	text/html	etag:W/%225bd92c0b466a7db54bb4a15389d1c5d9%22-gzip	https://www.afbank.com/locations/fl	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/fl.html	(from https://www.afbank.com/locations/)
00:48:34	225281/225281	---MC-	200	added ('OK')	text/html	etag:W/%22bf9b0013a0c2a6c335c5d4a174612ef1%22-gzip	https://www.afbank.com/locations/ga/moody-afb	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/ga/moody-afb.html	(from https://www.afbank.com/locations/)
00:48:35	269721/269721	---MC-	200	added ('OK')	text/html	etag:W/%22a299d4d4ce83219e875f13f405dabe4a%22-gzip	https://www.afbank.com/locations/il/great-lakes	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/il/great-lakes.html	(from https://www.afbank.com/locations/)
00:48:35	290743/290743	---MC-	200	added ('OK')	text/html	etag:W/%22aecb4b14c25c3d09303b227718b6029f%22-gzip	https://www.afbank.com/locations/ks	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/ks.html	(from https://www.afbank.com/locations/)
00:48:37	292732/292732	---MC-	200	added ('OK')	text/html	etag:W/%22c6ac082c03bb52923beb875f43cdcf5b%22-gzip	https://www.afbank.com/locations/ky/fort-knox	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/ky/fort-knox.html	(from https://www.afbank.com/locations/)
00:48:37	357028/357028	---MC-	200	added ('OK')	text/html	etag:W/%22c23a50a68d8be495f5c2a213d58da7a9%22-gzip	https://www.afbank.com/locations/mo/fort-leonard-wood	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/mo/fort-leonard-wood.html	(from https://www.afbank.com/locations/)
00:48:38	261572/261572	---MC-	200	added ('OK')	text/html	etag:W/%22b26f933576e6f7745e49aa5e1f4d1cdb%22-gzip	https://www.afbank.com/locations/nv/nellis-afb	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/nv/nellis-afb.html	(from https://www.afbank.com/locations/)
00:48:38	217411/217411	---MC-	200	added ('OK')	text/html	etag:W/%22b786e25cee785876ad09d0bd9484f9da%22-gzip	https://www.afbank.com/locations/nj	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/nj.html	(from https://www.afbank.com/locations/)
00:48:47	361094/361094	---MC-	200	added ('OK')	text/html	etag:W/%22f2b30f204d1dece8d0817234988d5d76%22-gzip	https://www.afbank.com/locations/tx/fort-bliss	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/tx/fort-bliss.html	(from https://www.afbank.com/locations/)
00:48:48	274233/274233	---MC-	200	added ('OK')	text/html	etag:W/%221e2637a1596addf8e1bd4ea9f509d684%22-gzip	https://www.afbank.com/locations/wa	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/wa.html	(from https://www.afbank.com/locations/)
00:48:48	226137/226137	---MC-	200	added ('OK')	text/html	etag:W/%22d864c4eca79f6177ecd32cbca121af80%22-gzip	https://www.afbank.com/locations/va	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/va.html	(from https://www.afbank.com/locations/)
00:48:50	50096/50096	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20Dec%202022%2023:48:11%20GMT	https://www.afbank.com/feedback	C:/Users/USER/Desktop/download/Test/www.afbank.com/feedback.html	(from https://www.afbank.com/locations/)
00:48:50	235215/235215	---MC-	200	added ('OK')	text/html	etag:W/%224e1307bd4f33cf39c82023926df29d8e%22-gzip	https://www.afbank.com/locations/wy/cheyenne/200-shriever-rd	C:/Users/USER/Desktop/download/Test/www.afbank.com/locations/wy/cheyenne/200-shriever-rd.html	(from https://www.afbank.com/locations/)
00:48:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Dec%202022%2023:48:12%20GMT	https://www.afbank.com/node/887	C:/Users/USER/Desktop/download/Test/www.afbank.com/node/887	(from https://www.afbank.com/help-center)
00:48:51	494/494	---M--	200	added ('OK')	text/css	etag:%221ee-5f059add77051%22	https://www.afbank.com/sites/default/files/css/css_PGbJgHCUCBf4dg7K9Kt8aAwsApndP4GZ9RuToPy3-Fk.css	C:/Users/USER/Desktop/download/Test/www.afbank.com/sites/default/files/css/css_PGbJgHCUCBf4dg7K9Kt8aAwsApndP4GZ9RuToPy3-Fk.css	(from https://www.afbank.com/help-center)
